<<<<<<< HEAD
2025-08-27 18:38:51 INFO  DatastructureTest:31 - Running tests on: chrome | Thread ID: 1
2025-08-28 17:34:47 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:34:47 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:34:47 INFO  HomePage:66 - successful login
2025-08-28 17:34:47 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:34:48 INFO  Stackpage:68 - The User is on : Applications
2025-08-28 17:34:49 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:34:49 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:34:49 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:34:50 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:34:50 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:34:50 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:34:50 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:34:50 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:34:51 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:34:51 INFO  HomePage:66 - successful login
2025-08-28 17:34:51 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:34:51 INFO  Stackpage:126 - Clicking on the topic link : Operations in Stack
2025-08-28 17:34:52 INFO  Stackpage:149 - Title of the page : Operations in Stack
2025-08-28 17:34:52 INFO  Stackpage:149 - Title of the page : Operations in Stack
2025-08-28 17:34:52 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:34:53 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:34:53 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:34:53 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:34:54 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:34:54 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:34:55 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:34:55 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:34:55 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:34:55 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:34:55 INFO  HomePage:66 - successful login
2025-08-28 17:34:55 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:34:56 INFO  Stackpage:126 - Clicking on the topic link : Implementation
2025-08-28 17:34:56 INFO  Stackpage:149 - Title of the page : Implementation
2025-08-28 17:34:56 INFO  Stackpage:149 - Title of the page : Implementation
2025-08-28 17:34:56 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:34:58 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:34:58 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:34:58 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:34:58 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:34:59 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:34:59 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:34:59 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:34:59 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:35:00 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:35:00 INFO  HomePage:66 - successful login
2025-08-28 17:35:00 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:35:00 INFO  Stackpage:126 - Clicking on the topic link : Applications
2025-08-28 17:35:01 INFO  Stackpage:149 - Title of the page : Applications
2025-08-28 17:35:01 INFO  Stackpage:149 - Title of the page : Applications
2025-08-28 17:35:01 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:35:02 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:35:02 INFO  StackTest:47 - Starting test: getPythonCode
2025-08-28 17:35:02 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:35:03 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:35:03 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:35:04 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:35:04 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:35:04 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:35:05 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:35:05 INFO  HomePage:66 - successful login
2025-08-28 17:35:05 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:35:05 INFO  Stackpage:126 - Clicking on the topic link : Operations in Stack
2025-08-28 17:35:06 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:35:06 INFO  PageManager:43 - The code to input is print("hello"); for the scenario ValidCode
2025-08-28 17:35:07 INFO  StackTest:63 - Output printed in the console : hello
2025-08-28 17:35:07 INFO  StackTest:65 - Expected Output : hello
2025-08-28 17:35:08 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:35:08 INFO  StackTest:47 - Starting test: getPythonCode
2025-08-28 17:35:08 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:35:08 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:35:09 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:35:09 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:35:09 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:35:09 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:35:10 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:35:10 INFO  HomePage:66 - successful login
2025-08-28 17:35:10 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:35:11 INFO  Stackpage:126 - Clicking on the topic link : Implementation
2025-08-28 17:35:11 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:35:12 INFO  PageManager:43 - The code to input is print("hello"); for the scenario ValidCode
2025-08-28 17:35:12 INFO  StackTest:63 - Output printed in the console : hello
2025-08-28 17:35:12 INFO  StackTest:65 - Expected Output : hello
2025-08-28 17:35:13 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:35:13 INFO  StackTest:47 - Starting test: getPythonCode
2025-08-28 17:35:13 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:35:14 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:35:14 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:35:15 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:35:15 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:35:15 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:35:16 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:35:16 INFO  HomePage:66 - successful login
2025-08-28 17:35:16 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:35:16 INFO  Stackpage:126 - Clicking on the topic link : Applications
2025-08-28 17:35:16 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:35:17 INFO  PageManager:43 - The code to input is print("hello"); for the scenario ValidCode
2025-08-28 17:35:17 INFO  StackTest:63 - Output printed in the console : hello
2025-08-28 17:35:17 INFO  StackTest:65 - Expected Output : hello
2025-08-28 17:35:17 INFO  StackTest:52 - >>> After all tests - quitting driver
2025-08-28 17:37:00 INFO  StackTest:31 - Running tests on: chrome | Thread ID: 1
2025-08-28 17:37:01 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:01 INFO  StackTest:47 - Starting test: getStackpage
2025-08-28 17:37:01 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:02 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:02 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:02 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:03 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:03 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:03 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:03 INFO  HomePage:66 - successful login
2025-08-28 17:37:04 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:04 INFO  StackTest:32 - The User landed in : Stack
2025-08-28 17:37:05 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:05 INFO  StackTest:47 - Starting test: NavigatetoStackTopics
2025-08-28 17:37:05 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:05 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:05 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:05 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:06 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:06 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:06 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:06 INFO  HomePage:66 - successful login
2025-08-28 17:37:06 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:07 INFO  Stackpage:57 - The User is on : Operations in Stack
2025-08-28 17:37:08 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:08 INFO  StackTest:47 - Starting test: NavigatetoStackTopics
2025-08-28 17:37:08 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:08 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:08 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:09 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:09 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:09 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:09 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:10 INFO  HomePage:66 - successful login
2025-08-28 17:37:10 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:10 INFO  Stackpage:62 - The User is on : Implementation
2025-08-28 17:37:11 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:11 INFO  StackTest:47 - Starting test: NavigatetoStackTopics
2025-08-28 17:37:11 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:11 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:12 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:12 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:12 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:13 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:13 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:14 INFO  HomePage:66 - successful login
2025-08-28 17:37:14 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:14 INFO  Stackpage:68 - The User is on : Applications
2025-08-28 17:37:15 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:15 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:37:15 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:15 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:16 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:16 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:17 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:17 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:17 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:18 INFO  HomePage:66 - successful login
2025-08-28 17:37:18 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:18 INFO  Stackpage:126 - Clicking on the topic link : Operations in Stack
2025-08-28 17:37:18 INFO  Stackpage:149 - Title of the page : Operations in Stack
2025-08-28 17:37:18 INFO  Stackpage:149 - Title of the page : Operations in Stack
2025-08-28 17:37:18 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:37:20 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:20 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:37:20 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:20 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:21 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:21 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:22 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:22 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:22 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:23 INFO  HomePage:66 - successful login
2025-08-28 17:37:23 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:23 INFO  Stackpage:126 - Clicking on the topic link : Implementation
2025-08-28 17:37:23 INFO  Stackpage:149 - Title of the page : Implementation
2025-08-28 17:37:23 INFO  Stackpage:149 - Title of the page : Implementation
2025-08-28 17:37:23 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:37:25 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:25 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:37:25 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:25 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:26 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:26 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:26 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:27 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:27 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:28 INFO  HomePage:66 - successful login
2025-08-28 17:37:28 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:28 INFO  Stackpage:126 - Clicking on the topic link : Applications
2025-08-28 17:37:28 INFO  Stackpage:149 - Title of the page : Applications
2025-08-28 17:37:28 INFO  Stackpage:149 - Title of the page : Applications
2025-08-28 17:37:28 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:37:30 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:30 INFO  StackTest:47 - Starting test: getPythonCode
2025-08-28 17:37:30 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:30 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:31 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:31 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:31 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:31 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:32 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:32 INFO  HomePage:66 - successful login
2025-08-28 17:37:32 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:33 INFO  Stackpage:126 - Clicking on the topic link : Operations in Stack
2025-08-28 17:37:33 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:37:34 INFO  PageManager:43 - The code to input is print("hello"); for the scenario ValidCode
2025-08-28 17:37:34 INFO  StackTest:63 - Output printed in the console : hello
2025-08-28 17:37:34 INFO  StackTest:65 - Expected Output : hello
2025-08-28 17:37:35 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:35 INFO  StackTest:47 - Starting test: getPythonCode
2025-08-28 17:37:35 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:36 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:36 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:37 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:37 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:37 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:37 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:38 INFO  HomePage:66 - successful login
2025-08-28 17:37:38 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:38 INFO  Stackpage:126 - Clicking on the topic link : Implementation
2025-08-28 17:37:38 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:37:39 INFO  PageManager:43 - The code to input is print("hello"); for the scenario ValidCode
2025-08-28 17:37:39 INFO  StackTest:63 - Output printed in the console : hello
2025-08-28 17:37:39 INFO  StackTest:65 - Expected Output : hello
2025-08-28 17:37:40 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:37:40 INFO  StackTest:47 - Starting test: getPythonCode
2025-08-28 17:37:40 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:37:40 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:37:41 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:37:41 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:37:41 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:37:42 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:37:42 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:37:42 INFO  HomePage:66 - successful login
2025-08-28 17:37:42 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:37:43 INFO  Stackpage:126 - Clicking on the topic link : Applications
2025-08-28 17:37:43 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:37:44 INFO  PageManager:43 - The code to input is print("hello"); for the scenario ValidCode
2025-08-28 17:37:44 INFO  StackTest:63 - Output printed in the console : hello
2025-08-28 17:37:44 INFO  StackTest:65 - Expected Output : hello
2025-08-28 17:37:44 INFO  StackTest:52 - >>> After all tests - quitting driver
2025-08-28 17:44:20 INFO  StackTest:31 - Running tests on: chrome | Thread ID: 1
2025-08-28 17:44:21 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:44:21 INFO  StackTest:47 - Starting test: getStackpage
2025-08-28 17:44:21 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:44:21 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:44:22 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:44:22 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:44:22 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:44:22 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:44:23 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:44:23 INFO  HomePage:66 - successful login
2025-08-28 17:44:23 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:44:23 INFO  StackTest:32 - The User landed in : Stack
2025-08-28 17:44:24 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:44:24 INFO  StackTest:47 - Starting test: NavigatetoStackTopics
2025-08-28 17:44:24 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:44:24 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:44:25 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:44:25 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:44:25 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:44:25 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:44:25 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:44:26 INFO  HomePage:66 - successful login
2025-08-28 17:44:26 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:44:27 INFO  Stackpage:57 - The User is on : Operations in Stack
2025-08-28 17:44:28 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:44:28 INFO  StackTest:47 - Starting test: NavigatetoStackTopics
2025-08-28 17:44:28 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:44:28 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:44:28 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:44:28 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:44:29 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:44:29 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:44:29 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:44:29 INFO  HomePage:66 - successful login
2025-08-28 17:44:29 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:44:30 INFO  Stackpage:62 - The User is on : Implementation
2025-08-28 17:44:31 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:44:31 INFO  StackTest:47 - Starting test: NavigatetoStackTopics
2025-08-28 17:44:31 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:44:31 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:44:31 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:44:32 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:44:32 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:44:32 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:44:32 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:44:32 INFO  HomePage:66 - successful login
2025-08-28 17:44:32 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:44:33 INFO  Stackpage:68 - The User is on : Applications
2025-08-28 17:44:34 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:44:34 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:44:34 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:44:34 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:44:35 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:44:35 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:44:35 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:44:35 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:44:36 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:44:36 INFO  HomePage:66 - successful login
2025-08-28 17:44:36 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:44:36 INFO  Stackpage:126 - Clicking on the topic link : Operations in Stack
2025-08-28 17:44:37 INFO  Stackpage:149 - Title of the page : Operations in Stack
2025-08-28 17:44:37 INFO  Stackpage:149 - Title of the page : Operations in Stack
2025-08-28 17:44:37 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:44:38 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:44:38 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:44:38 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:44:38 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:44:39 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:44:39 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:44:39 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:44:39 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:44:40 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:44:40 INFO  HomePage:66 - successful login
2025-08-28 17:44:40 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:44:40 INFO  Stackpage:126 - Clicking on the topic link : Implementation
2025-08-28 17:44:40 INFO  Stackpage:149 - Title of the page : Implementation
2025-08-28 17:44:40 INFO  Stackpage:149 - Title of the page : Implementation
2025-08-28 17:44:40 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:44:42 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:44:42 INFO  StackTest:47 - Starting test: NavigatetoTryEditor
2025-08-28 17:44:42 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:44:42 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:44:43 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:44:43 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:44:43 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:44:43 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:44:44 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:44:44 INFO  HomePage:66 - successful login
2025-08-28 17:44:44 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:44:44 INFO  Stackpage:126 - Clicking on the topic link : Applications
2025-08-28 17:44:44 INFO  Stackpage:149 - Title of the page : Applications
2025-08-28 17:44:44 INFO  Stackpage:149 - Title of the page : Applications
2025-08-28 17:44:44 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:44:46 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 17:44:46 INFO  StackTest:47 - Starting test: getInValidPythonCode
2025-08-28 17:44:46 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 17:44:46 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 17:44:46 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 17:44:47 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 17:44:47 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 17:44:47 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 17:44:47 INFO  LoginPage:64 - Clicked Login button
2025-08-28 17:44:47 INFO  HomePage:66 - successful login
2025-08-28 17:44:47 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 17:44:48 INFO  Stackpage:126 - Clicking on the topic link : Operations in Stack
2025-08-28 17:44:48 INFO  Stackpage:100 - Clicking on the Try Here Button
2025-08-28 17:44:49 INFO  PageManager:43 - The code to input is xyz for the scenario InvalidCode
2025-08-28 17:44:49 ERROR TestListeners:25 - Test failed: getInValidPythonCode
2025-08-28 17:44:49 INFO  TestListeners:39 - ✅ Screenshot saved at: C:\Users\prasa\git\DsAlgo-Testng\target\screenshots\getInValidPythonCode.png
2025-08-28 17:44:49 INFO  TestListeners:47 - 📄 Log file attached to Allure report: target/logs/execution.log
